order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating,total_amount,month,day_of_week,age,gender,loyalty_member,signup_date,age_group
ORD10177,C1021,2025-12-11,Riverside,Espresso Drinks,Espresso Shot,3,4.55,Cash,4.0,13.65,December,Thursday,37,Female,False,2024-10-27,35-44
ORD10178,C1331,2025-12-25,Riverside,Espresso Drinks,Flat White,1,3.91,Gift Card,,3.91,December,Thursday,37,Male,False,2024-08-27,35-44
ORD10179,C1390,2025-04-07,Riverside,Brewed Coffee,Drip Coffee,1,3.1,Card,5.0,3.1,April,Monday,56,Male,True,2024-08-24,55+
ORD10180,C1240,2025-10-15,Downtown,Brewed Coffee,Drip Coffee,1,2.82,Mobile Pay,,2.82,October,Wednesday,25,Male,True,2025-10-23,25-34
ORD10181,C1230,2025-07-03,Downtown,Espresso Drinks,Americano,2,3.8,Mobile Pay,,7.6,July,Thursday,42,Female,True,2025-11-01,35-44
ORD10182,C1060,2025-01-17,University Ave,Food,Bagel,3,6.47,Card,,19.41,January,Friday,65,Male,False,2024-09-12,55+
ORD10183,C1276,2025-02-03,Downtown,Espresso Drinks,Flat White,3,3.78,Mobile Pay,,11.34,February,Monday,42,Male,True,2024-12-18,35-44
ORD10184,C1046,2025-07-19,University Ave,Pastries,Muffin,2,3.71,Mobile Pay,4.0,7.42,July,Saturday,41,Female,False,2024-08-13,35-44
ORD10185,C1525,2025-06-04,University Ave,Espresso Drinks,Latte,2,4.31,Mobile Pay,,8.62,June,Wednesday,34,Female,False,2025-05-08,25-34
ORD10186,C1144,2025-01-04,Downtown,Food,Breakfast Sandwich,1,7.59,Mobile Pay,4.0,7.59,January,Saturday,69,Female,True,2025-03-05,55+
ORD10187,C1200,2025-12-05,University Ave,Brewed Coffee,Cold Brew,1,3.81,Card,4.0,3.81,December,Friday,37,Male,True,2024-02-14,35-44
ORD10188,C1553,2025-09-23,Riverside,Pastries,Scone,3,3.76,Card,,11.28,September,Tuesday,34,Male,False,2024-07-16,25-34
ORD10189,C1578,2025-07-02,Riverside,Espresso Drinks,Cappuccino,3,4.46,Mobile Pay,,13.38,July,Wednesday,64,Male,False,2025-09-15,55+
ORD10190,C1553,2025-12-26,Riverside,Brewed Coffee,Drip Coffee,2,3.12,Cash,,6.24,December,Friday,34,Male,False,2024-07-16,25-34
ORD10191,C1502,2025-12-20,University Ave,Pastries,Scone,3,3.13,Mobile Pay,,9.39,December,Saturday,68,Female,True,2025-03-05,55+
ORD10192,C1051,2025-12-21,Downtown,Espresso Drinks,Latte,1,5.56,Card,4.0,5.56,December,Sunday,28,Male,True,2024-10-26,25-34
ORD10193,C1167,2025-04-05,University Ave,Pastries,Croissant,3,3.41,Card,,10.23,April,Saturday,26,Female,False,2025-10-18,25-34
ORD10194,C1372,2025-11-17,Downtown,Food,Avocado Toast,2,5.58,Card,1.0,11.16,November,Monday,39,Male,False,2024-05-03,35-44
ORD10195,C1003,2025-07-03,University Ave,Food,Bagel,1,6.25,Mobile Pay,5.0,6.25,July,Thursday,40,Female,True,2024-06-16,35-44
ORD10196,C1526,2025-09-22,Downtown,Espresso Drinks,Latte,1,4.08,Cash,3.0,4.08,September,Monday,66,Male,False,2025-05-24,55+
ORD10197,C1080,2025-11-09,Downtown,Espresso Drinks,Americano,1,5.67,Card,5.0,5.67,November,Sunday,66,Female,True,2024-08-08,55+
ORD10198,C1215,2025-03-01,Downtown,Brewed Coffee,Drip Coffee,1,4.04,Card,,4.04,March,Saturday,32,Female,False,2024-08-30,25-34
ORD10199,C1081,2025-06-13,Downtown,Espresso Drinks,Cappuccino,1,5.37,Mobile Pay,,5.37,June,Friday,40,Female,True,2025-03-13,35-44
ORD10200,C1397,2025-02-16,Riverside,Pastries,Muffin,1,4.41,Cash,4.0,4.41,February,Sunday,43,Male,False,2024-11-06,35-44
ORD10201,C1300,2025-04-12,Downtown,Tea,Herbal Tea,2,3.52,Mobile Pay,4.0,7.04,April,Saturday,36,Male,False,2025-10-27,35-44
ORD10202,C1322,2025-05-31,Riverside,Espresso Drinks,Espresso Shot,2,4.42,Mobile Pay,,8.84,May,Saturday,49,Male,True,2025-01-31,45-54
ORD10203,C1311,2025-11-08,Downtown,Espresso Drinks,Flat White,2,4.89,Mobile Pay,,9.78,November,Saturday,52,Male,False,2025-03-20,45-54
ORD10204,C1505,2025-11-11,University Ave,Brewed Coffee,Pour Over,1,3.73,Cash,,3.73,November,Tuesday,41,Male,True,2024-11-16,35-44
ORD10205,C1448,2025-05-22,University Ave,Espresso Drinks,Flat White,1,5.45,Card,,5.45,May,Thursday,45,Male,False,2025-12-03,45-54
ORD10206,C1300,2025-04-30,Downtown,Espresso Drinks,Espresso Shot,1,4.06,Cash,4.0,4.06,April,Wednesday,36,Male,False,2025-10-27,35-44
ORD10207,C1462,2025-07-13,Downtown,Pastries,Muffin,2,4.5,Cash,4.0,9.0,July,Sunday,56,Female,False,2025-08-19,55+
ORD10208,C1245,2025-11-28,University Ave,Espresso Drinks,Flat White,1,4.92,Card,4.0,4.92,November,Friday,22,Female,False,2024-10-29,18-24
ORD10209,C1107,2025-12-22,Downtown,Brewed Coffee,Cold Brew,1,3.57,Card,,3.57,December,Monday,52,Female,False,2025-04-07,45-54
ORD10210,C1573,2025-03-24,University Ave,Espresso Drinks,Flat White,1,4.62,Card,,4.62,March,Monday,20,Not specified,False,2024-09-30,18-24
ORD10211,C1168,2025-03-09,Downtown,Tea,Green Tea,2,3.99,Card,5.0,7.98,March,Sunday,35,Male,False,2024-09-21,35-44
ORD10212,C1165,2025-09-15,Riverside,Espresso Drinks,Espresso Shot,1,3.76,Card,,3.76,September,Monday,60,Male,False,2024-05-25,55+
ORD10213,C1223,2025-04-20,Riverside,Brewed Coffee,Pour Over,2,3.65,Mobile Pay,,7.3,April,Sunday,28,Male,True,2025-10-05,25-34
ORD10214,C1121,2025-03-14,Downtown,Espresso Drinks,Latte,1,4.02,Card,5.0,4.02,March,Friday,52,Male,False,2024-02-10,45-54
ORD10215,C1340,2025-01-12,Downtown,Espresso Drinks,Espresso Shot,1,4.5,Mobile Pay,4.0,4.5,January,Sunday,51,Male,False,2025-05-06,45-54
ORD10216,C1619,2025-05-27,Downtown,Pastries,Scone,2,2.89,Mobile Pay,,5.78,May,Tuesday,25,Non-binary,False,2025-11-27,25-34
ORD10217,C1533,2025-05-23,Riverside,Pastries,Muffin,2,4.32,Card,5.0,8.64,May,Friday,32,Female,True,2025-02-21,25-34
ORD10218,C1318,2025-07-24,Riverside,Espresso Drinks,Flat White,2,3.86,Cash,5.0,7.72,July,Thursday,66,Not specified,False,2024-03-27,55+
ORD10219,C1365,2025-03-14,Downtown,Espresso Drinks,Flat White,2,5.26,Mobile Pay,,10.52,March,Friday,44,Male,True,2024-05-24,35-44
ORD10220,C1470,2025-09-18,Downtown,Food,Breakfast Sandwich,1,6.61,Card,4.0,6.61,September,Thursday,56,Male,False,2025-12-22,55+
ORD10221,C1593,2025-09-05,Downtown,Tea,Green Tea,3,4.61,Mobile Pay,4.0,13.83,September,Friday,68,Female,True,2025-01-23,55+
ORD10222,C1602,2025-06-18,Riverside,Brewed Coffee,Cold Brew,1,2.94,Card,3.0,2.94,June,Wednesday,56,Male,True,2025-11-10,55+
ORD10223,C1047,2025-03-08,Downtown,Espresso Drinks,Flat White,3,5.69,Card,5.0,17.07,March,Saturday,64,Female,False,2024-11-13,55+
ORD10224,C1531,2025-07-04,Downtown,Food,Bagel,1,6.58,Mobile Pay,,6.58,July,Friday,26,Non-binary,True,2024-03-22,25-34
ORD10225,C1278,2025-09-03,University Ave,Tea,Herbal Tea,1,4.07,Card,,4.07,September,Wednesday,21,Not specified,False,2025-03-14,18-24
ORD10226,C1472,2025-05-16,Downtown,Brewed Coffee,Cold Brew,2,2.81,Mobile Pay,,5.62,May,Friday,40,Male,False,2025-06-26,35-44
ORD10227,C1171,2025-04-06,Riverside,Espresso Drinks,Latte,1,5.06,Card,,5.06,April,Sunday,22,Female,False,2024-09-22,18-24
ORD10228,C1621,2025-07-04,University Ave,Food,Breakfast Sandwich,3,7.15,Card,,21.45,July,Friday,42,Female,True,2025-10-16,35-44
ORD10229,C1601,2025-05-10,University Ave,Brewed Coffee,Cold Brew,1,3.32,Cash,,3.32,May,Saturday,58,Female,True,2025-03-18,55+
ORD10230,C1504,2025-05-26,Downtown,Espresso Drinks,Latte,3,3.78,Card,,11.34,May,Monday,32,Male,False,2025-06-01,25-34
ORD10231,C1169,2025-05-07,University Ave,Pastries,Cinnamon Roll,2,3.58,Gift Card,2.0,7.16,May,Wednesday,19,Female,True,2024-02-01,18-24
ORD10232,C1588,2025-04-21,Downtown,Pastries,Scone,1,4.17,Cash,,4.17,April,Monday,61,Male,True,2025-06-06,55+
ORD10233,C1479,2025-09-18,Downtown,Espresso Drinks,Americano,1,4.32,Card,3.0,4.32,September,Thursday,23,Female,False,2024-10-03,18-24
ORD10234,C1649,2025-06-17,University Ave,Tea,Herbal Tea,2,3.9,Card,5.0,7.8,June,Tuesday,62,Non-binary,True,2025-12-11,55+
ORD10235,C1465,2025-06-19,University Ave,Pastries,Cinnamon Roll,2,3.78,Card,,7.56,June,Thursday,68,Female,True,2025-01-22,55+
ORD10236,C1348,2025-08-26,Downtown,Brewed Coffee,Drip Coffee,1,3.56,Mobile Pay,,3.56,August,Tuesday,27,Male,False,2024-02-27,25-34
ORD10237,C1392,2025-05-12,Riverside,Espresso Drinks,Americano,3,5.66,Mobile Pay,,16.98,May,Monday,37,Female,False,2025-03-16,35-44
ORD10238,C1642,2025-02-06,Downtown,Brewed Coffee,Pour Over,1,3.47,Mobile Pay,5.0,3.47,February,Thursday,62,Female,False,2025-02-24,55+
ORD10239,C1251,2025-11-07,Riverside,Pastries,Muffin,1,2.82,Gift Card,5.0,2.82,November,Friday,43,Female,True,2025-12-02,35-44
ORD10240,C1173,2025-01-21,Downtown,Food,Bagel,2,7.0,Mobile Pay,,14.0,January,Tuesday,55,Male,False,2024-10-02,55+
ORD10241,C1483,2025-07-28,Riverside,Brewed Coffee,Cold Brew,2,4.02,Mobile Pay,,8.04,July,Monday,59,Female,False,2024-07-15,55+
ORD10242,C1436,2025-04-07,Riverside,Brewed Coffee,Pour Over,1,3.29,Card,,3.29,April,Monday,47,Male,False,2024-06-18,45-54
ORD10243,C1565,2025-03-19,Downtown,Espresso Drinks,Americano,2,5.29,Card,,10.58,March,Wednesday,30,Male,False,2025-10-13,25-34
ORD10244,C1167,2025-01-16,University Ave,Brewed Coffee,Cold Brew,1,3.15,Gift Card,1.0,3.15,January,Thursday,26,Female,False,2025-10-18,25-34
ORD10245,C1534,2025-11-24,Downtown,Brewed Coffee,Drip Coffee,1,2.76,Card,3.0,2.76,November,Monday,48,Female,True,2025-03-12,45-54
ORD10246,C1569,2025-06-06,Downtown,Espresso Drinks,Flat White,2,5.54,Card,5.0,11.08,June,Friday,47,Male,True,2025-02-26,45-54
ORD10247,C1555,2025-05-05,Downtown,Tea,Chai Latte,3,4.67,Card,5.0,14.01,May,Monday,44,Not specified,True,2024-04-08,35-44
ORD10248,C1348,2025-09-27,Downtown,Espresso Drinks,Flat White,2,4.27,Card,,8.54,September,Saturday,27,Male,False,2024-02-27,25-34
ORD10249,C1238,2025-01-15,University Ave,Tea,Chai Latte,1,4.48,Cash,,4.48,January,Wednesday,34,Male,True,2025-12-20,25-34
ORD10250,C1338,2025-07-25,Downtown,Tea,Herbal Tea,1,4.11,Mobile Pay,,4.11,July,Friday,28,Female,True,2025-07-12,25-34
ORD10251,C1648,2025-06-30,Downtown,Food,Avocado Toast,2,7.93,Card,3.0,15.86,June,Monday,67,Female,False,2024-12-25,55+
ORD10252,C1118,2025-07-21,University Ave,Espresso Drinks,Espresso Shot,1,3.96,Cash,,3.96,July,Monday,30,Male,True,2025-09-25,25-34
ORD10253,C1482,2025-02-15,University Ave,Brewed Coffee,Cold Brew,2,3.62,Gift Card,2.0,7.24,February,Saturday,31,Female,True,2024-06-23,25-34
ORD10254,C1316,2025-12-13,Downtown,Food,Avocado Toast,1,6.66,Card,4.0,6.66,December,Saturday,55,Female,False,2024-11-05,55+
ORD10255,C1212,2025-03-28,University Ave,Espresso Drinks,Americano,2,3.83,Card,1.0,7.66,March,Friday,59,Male,False,2025-10-08,55+
ORD10256,C1505,2025-09-04,University Ave,Tea,Green Tea,2,4.41,Mobile Pay,5.0,8.82,September,Thursday,41,Male,True,2024-11-16,35-44
ORD10257,C1607,2025-09-29,Downtown,Food,Avocado Toast,1,8.23,Gift Card,5.0,8.23,September,Monday,44,Female,False,2024-12-08,35-44
ORD10258,C1428,2025-05-06,Riverside,Pastries,Scone,2,3.25,Card,,6.5,May,Tuesday,19,Female,False,2025-03-14,18-24
ORD10259,C1015,2025-02-17,Downtown,Espresso Drinks,Cappuccino,1,4.92,Card,,4.92,February,Monday,58,Male,False,2024-09-01,55+
ORD10260,C1644,2025-04-18,Riverside,Brewed Coffee,Cold Brew,2,3.44,Mobile Pay,,6.88,April,Friday,58,Male,True,2024-03-05,55+
ORD10261,C1331,2025-10-21,Downtown,Espresso Drinks,Espresso Shot,1,4.83,Cash,,4.83,October,Tuesday,37,Male,False,2024-08-27,35-44
ORD10262,C1367,2025-11-26,University Ave,Brewed Coffee,Cold Brew,3,3.65,Card,,10.95,November,Wednesday,34,Female,False,2025-01-20,25-34
ORD10263,C1076,2025-12-08,University Ave,Brewed Coffee,Cold Brew,2,2.89,Cash,5.0,5.78,December,Monday,35,Male,True,2024-08-14,35-44
ORD10264,C1144,2025-03-24,Riverside,Brewed Coffee,Pour Over,3,3.97,Cash,,11.91,March,Monday,69,Female,True,2025-03-05,55+
ORD10265,C1419,2025-08-09,University Ave,Espresso Drinks,Americano,1,4.45,Card,3.0,4.45,August,Saturday,44,Male,True,2025-12-24,35-44
ORD10266,C1190,2025-02-24,Riverside,Espresso Drinks,Latte,1,5.13,Mobile Pay,,5.13,February,Monday,53,Female,True,2025-06-12,45-54
ORD10267,C1635,2025-09-16,Downtown,Pastries,Scone,1,3.51,Card,5.0,3.51,September,Tuesday,53,Female,False,2025-11-27,45-54
ORD10268,C1295,2025-06-01,University Ave,Brewed Coffee,Pour Over,3,3.5,Mobile Pay,,10.5,June,Sunday,45,Male,True,2025-10-09,45-54
ORD10269,C1155,2025-09-17,University Ave,Espresso Drinks,Latte,1,4.14,Mobile Pay,4.0,4.14,September,Wednesday,52,Female,True,2024-07-03,45-54
ORD10270,C1449,2025-09-07,University Ave,Espresso Drinks,Cappuccino,2,4.93,Mobile Pay,3.0,9.86,September,Sunday,32,Female,True,2025-03-03,25-34
ORD10271,C1086,2025-12-28,University Ave,Brewed Coffee,Pour Over,2,3.23,Cash,,6.46,December,Sunday,23,Male,True,2024-08-07,18-24
ORD10272,C1261,2025-06-27,Downtown,Food,Bagel,1,6.28,Mobile Pay,4.0,6.28,June,Friday,26,Male,False,2025-08-25,25-34
ORD10273,C1445,2025-05-05,Downtown,Pastries,Muffin,1,3.05,Card,,3.05,May,Monday,52,Male,True,2025-11-05,45-54
ORD10274,C1028,2025-07-11,Riverside,Pastries,Scone,1,2.89,Cash,4.0,2.89,July,Friday,46,Female,True,2024-12-30,45-54
ORD10275,C1377,2025-03-01,Riverside,Espresso Drinks,Espresso Shot,1,4.75,Mobile Pay,3.0,4.75,March,Saturday,56,Female,True,2025-06-18,55+
ORD10276,C1557,2025-02-10,Downtown,Espresso Drinks,Latte,3,4.83,Gift Card,,14.49,February,Monday,63,Female,False,2024-08-14,55+
ORD10277,C1054,2025-07-08,Downtown,Espresso Drinks,Espresso Shot,2,3.87,Mobile Pay,,7.74,July,Tuesday,43,Male,True,2025-10-02,35-44
ORD10278,C1298,2025-10-28,Downtown,Espresso Drinks,Flat White,3,5.06,Card,3.0,15.18,October,Tuesday,32,Male,False,2024-03-08,25-34
ORD10279,C1249,2025-07-14,University Ave,Tea,Green Tea,3,4.49,Gift Card,,13.47,July,Monday,20,Female,False,2024-10-26,18-24
ORD10280,C1452,2025-10-12,University Ave,Food,Avocado Toast,2,7.45,Card,4.0,14.9,October,Sunday,43,Male,False,2024-03-28,35-44
ORD10281,C1637,2025-03-06,Riverside,Pastries,Croissant,1,3.89,Mobile Pay,,3.89,March,Thursday,33,Male,True,2025-07-20,25-34
ORD10282,C1517,2025-06-13,Riverside,Espresso Drinks,Latte,1,4.21,Mobile Pay,,4.21,June,Friday,21,Male,False,2025-03-28,18-24
ORD10283,C1139,2025-08-12,Riverside,Espresso Drinks,Espresso Shot,3,4.58,Cash,,13.74,August,Tuesday,40,Not specified,False,2025-12-23,35-44
ORD10284,C1391,2025-05-07,Riverside,Espresso Drinks,Flat White,1,3.96,Mobile Pay,,3.96,May,Wednesday,27,Male,False,2024-05-11,25-34
ORD10285,C1166,2025-01-06,University Ave,Brewed Coffee,Cold Brew,3,2.81,Card,4.0,8.43,January,Monday,34,Female,False,2025-12-01,25-34
ORD10286,C1443,2025-01-27,University Ave,Food,Bagel,1,8.42,Mobile Pay,,8.42,January,Monday,43,Non-binary,True,2025-04-01,35-44
ORD10287,C1587,2025-12-04,University Ave,Food,Bagel,2,8.09,Card,,16.18,December,Thursday,23,Female,False,2025-10-06,18-24
ORD10288,C1222,2025-08-09,Riverside,Espresso Drinks,Latte,2,4.87,Mobile Pay,,9.74,August,Saturday,54,Male,False,2025-10-13,45-54
ORD10289,C1618,2025-04-07,University Ave,Pastries,Croissant,2,3.22,Card,4.0,6.44,April,Monday,21,Male,False,2024-03-04,18-24
ORD10290,C1115,2025-04-05,Downtown,Tea,Herbal Tea,2,3.87,Card,4.0,7.74,April,Saturday,47,Male,True,2024-07-03,45-54
ORD10291,C1126,2025-01-15,University Ave,Tea,Chai Latte,2,3.73,Card,,7.46,January,Wednesday,22,Female,False,2025-03-10,18-24
ORD10292,C1611,2025-12-10,University Ave,Espresso Drinks,Latte,1,5.43,Gift Card,,5.43,December,Wednesday,42,Female,True,2024-03-24,35-44
ORD10293,C1266,2025-02-09,Riverside,Brewed Coffee,Cold Brew,2,3.8,Card,4.0,7.6,February,Sunday,41,Female,True,2024-12-16,35-44
ORD10294,C1368,2025-10-04,Riverside,Espresso Drinks,Flat White,1,5.26,Card,5.0,5.26,October,Saturday,19,Female,True,2025-12-02,18-24
ORD10295,C1353,2025-03-29,Riverside,Brewed Coffee,Pour Over,1,4.23,Gift Card,5.0,4.23,March,Saturday,40,Female,True,2024-04-20,35-44
ORD10296,C1392,2025-05-03,Riverside,Espresso Drinks,Cappuccino,2,4.0,Card,,8.0,May,Saturday,37,Female,False,2025-03-16,35-44
ORD10297,C1375,2025-04-10,Downtown,Espresso Drinks,Flat White,3,3.84,Gift Card,,11.52,April,Thursday,22,Non-binary,True,2025-11-23,18-24
ORD10298,C1477,2025-10-28,University Ave,Pastries,Croissant,1,3.7,Card,,3.7,October,Tuesday,18,Female,False,2024-10-11,18-24
ORD10299,C1454,2025-01-12,University Ave,Pastries,Cinnamon Roll,1,3.29,Card,2.0,3.29,January,Sunday,49,Female,True,2025-05-31,45-54
ORD10300,C1604,2025-05-09,Downtown,Food,Bagel,1,7.45,Cash,4.0,7.45,May,Friday,60,Male,True,2024-10-03,55+
ORD10301,C1231,2025-04-12,University Ave,Espresso Drinks,Latte,1,4.86,Card,,4.86,April,Saturday,62,Female,False,2024-05-15,55+
ORD10302,C1442,2025-04-10,Riverside,Tea,Green Tea,3,3.39,Mobile Pay,5.0,10.17,April,Thursday,24,Female,True,2024-05-20,18-24
ORD10303,C1166,2025-03-12,Riverside,Food,Breakfast Sandwich,3,7.16,Card,,21.48,March,Wednesday,34,Female,False,2025-12-01,25-34
ORD10304,C1597,2025-11-29,Riverside,Pastries,Muffin,2,3.88,Mobile Pay,,7.76,November,Saturday,58,Female,True,2025-02-09,55+
ORD10305,C1634,2025-05-18,University Ave,Tea,Chai Latte,2,3.63,Card,,7.26,May,Sunday,27,Male,False,2025-04-08,25-34
ORD10306,C1073,2025-06-02,Downtown,Brewed Coffee,Pour Over,1,3.75,Cash,,3.75,June,Monday,24,Male,False,2025-10-09,18-24
ORD10307,C1405,2025-05-21,Riverside,Espresso Drinks,Americano,1,4.16,Card,,4.16,May,Wednesday,44,Not specified,False,2024-02-04,35-44
ORD10308,C1465,2025-12-23,Downtown,Tea,Green Tea,1,4.25,Card,4.0,4.25,December,Tuesday,68,Female,True,2025-01-22,55+
ORD10309,C1624,2025-05-04,Riverside,Brewed Coffee,Pour Over,2,3.93,Card,3.0,7.86,May,Sunday,49,Female,True,2024-07-16,45-54
ORD10310,C1101,2025-05-05,University Ave,Tea,Chai Latte,1,4.16,Cash,,4.16,May,Monday,28,Female,True,2025-09-19,25-34
ORD10311,C1150,2025-04-30,Riverside,Espresso Drinks,Flat White,1,5.67,Card,,5.67,April,Wednesday,62,Male,False,2025-12-23,55+
ORD10312,C1324,2025-04-30,Downtown,Brewed Coffee,Cold Brew,1,4.0,Card,4.0,4.0,April,Wednesday,68,Female,True,2025-09-19,55+
ORD10313,C1089,2025-02-02,Riverside,Espresso Drinks,Latte,1,5.41,Card,4.0,5.41,February,Sunday,61,Female,True,2024-04-12,55+
ORD10314,C1533,2025-08-08,Riverside,Espresso Drinks,Cappuccino,1,5.2,Cash,,5.2,August,Friday,32,Female,True,2025-02-21,25-34
ORD10315,C1633,2025-01-10,Riverside,Tea,Green Tea,1,3.5,Card,,3.5,January,Friday,37,Male,False,2024-06-19,35-44
ORD10316,C1638,2025-03-24,University Ave,Brewed Coffee,Pour Over,2,3.37,Card,4.0,6.74,March,Monday,59,Female,False,2025-10-21,55+
ORD10317,C1005,2025-03-15,Downtown,Espresso Drinks,Americano,1,5.25,Gift Card,5.0,5.25,March,Saturday,62,Non-binary,True,2024-12-24,55+
ORD10318,C1194,2025-04-17,Downtown,Espresso Drinks,Cappuccino,3,4.84,Card,,14.52,April,Thursday,67,Female,True,2025-12-28,55+
ORD10319,C1133,2025-10-03,Downtown,Food,Avocado Toast,3,6.93,Card,3.0,20.79,October,Friday,47,Female,False,2025-10-07,45-54
ORD10320,C1623,2025-08-07,Riverside,Espresso Drinks,Latte,1,5.41,Mobile Pay,3.0,5.41,August,Thursday,39,Female,False,2024-09-15,35-44
ORD10321,C1445,2025-12-27,Downtown,Pastries,Croissant,2,2.6,Cash,4.0,5.2,December,Saturday,52,Male,True,2025-11-05,45-54
ORD10322,C1480,2025-05-08,Riverside,Pastries,Croissant,1,2.84,Mobile Pay,,2.84,May,Thursday,32,Female,False,2025-03-22,25-34
ORD10323,C1438,2025-12-04,Riverside,Food,Bagel,1,7.15,Card,,7.15,December,Thursday,22,Male,False,2024-10-02,18-24
ORD10324,C1165,2025-01-17,Riverside,Pastries,Scone,1,3.63,Card,,3.63,January,Friday,60,Male,False,2024-05-25,55+
ORD10325,C1543,2025-07-03,Downtown,Food,Breakfast Sandwich,2,6.84,Mobile Pay,,13.68,July,Thursday,27,Non-binary,False,2024-08-26,25-34
ORD10326,C1002,2025-10-18,Riverside,Pastries,Scone,3,3.68,Gift Card,4.0,11.04,October,Saturday,52,Male,False,2025-08-12,45-54
ORD10327,C1638,2025-07-13,Downtown,Pastries,Cinnamon Roll,3,3.77,Card,4.0,11.31,July,Sunday,59,Female,False,2025-10-21,55+
ORD10328,C1425,2025-12-06,University Ave,Espresso Drinks,Flat White,1,4.31,Mobile Pay,4.0,4.31,December,Saturday,28,Female,True,2025-09-08,25-34
ORD10329,C1060,2025-04-25,Downtown,Food,Avocado Toast,2,7.79,Cash,,15.58,April,Friday,65,Male,False,2024-09-12,55+
ORD10330,C1259,2025-01-13,University Ave,Espresso Drinks,Espresso Shot,2,4.37,Card,3.0,8.74,January,Monday,48,Male,True,2025-10-28,45-54
ORD10331,C1496,2025-10-09,Downtown,Pastries,Cinnamon Roll,3,2.9,Gift Card,5.0,8.7,October,Thursday,24,Male,False,2024-12-25,18-24
ORD10332,C1352,2025-01-25,Riverside,Food,Avocado Toast,1,6.67,Mobile Pay,,6.67,January,Saturday,33,Female,True,2024-12-06,25-34
ORD10333,C1426,2025-10-06,Downtown,Brewed Coffee,Drip Coffee,2,2.79,Card,,5.58,October,Monday,62,Female,False,2024-08-20,55+
ORD10334,C1524,2025-09-24,Downtown,Espresso Drinks,Flat White,2,4.85,Cash,4.0,9.7,September,Wednesday,34,Male,False,2025-12-26,25-34
ORD10335,C1537,2025-11-04,Downtown,Food,Bagel,1,8.24,Mobile Pay,,8.24,November,Tuesday,24,Female,False,2024-11-08,18-24
ORD10336,C1597,2025-06-24,University Ave,Espresso Drinks,Latte,3,5.11,Cash,,15.33,June,Tuesday,58,Female,True,2025-02-09,55+
ORD10337,C1389,2025-11-22,Riverside,Brewed Coffee,Drip Coffee,3,3.59,Card,3.0,10.77,November,Saturday,25,Female,True,2024-05-31,25-34
ORD10338,C1158,2025-03-03,University Ave,Brewed Coffee,Cold Brew,1,3.98,Mobile Pay,,3.98,March,Monday,44,Non-binary,False,2025-04-02,35-44
ORD10339,C1088,2025-06-08,Downtown,Food,Breakfast Sandwich,2,6.27,Card,,12.54,June,Sunday,57,Male,True,2024-08-02,55+
ORD10340,C1186,2025-02-14,University Ave,Espresso Drinks,Cappuccino,2,5.24,Mobile Pay,4.0,10.48,February,Friday,26,Not specified,False,2024-06-14,25-34
ORD10341,C1327,2025-10-07,Riverside,Pastries,Cinnamon Roll,1,4.25,Card,4.0,4.25,October,Tuesday,19,Female,True,2024-11-26,18-24
ORD10342,C1112,2025-09-17,Downtown,Espresso Drinks,Cappuccino,2,4.66,Cash,,9.32,September,Wednesday,46,Male,True,2024-03-07,45-54
ORD10343,C1583,2025-10-21,University Ave,Brewed Coffee,Pour Over,1,3.68,Mobile Pay,,3.68,October,Tuesday,20,Male,False,2024-07-25,18-24
ORD10344,C1344,2025-10-06,Downtown,Espresso Drinks,Flat White,1,4.72,Card,,4.72,October,Monday,65,Female,False,2024-12-26,55+
ORD10345,C1284,2025-04-23,University Ave,Tea,Herbal Tea,2,4.05,Gift Card,3.0,8.1,April,Wednesday,40,Male,False,2025-02-25,35-44
ORD10346,C1418,2025-01-25,Downtown,Pastries,Muffin,2,3.79,Card,3.0,7.58,January,Saturday,33,Male,True,2025-05-12,25-34
ORD10347,C1169,2025-12-05,Riverside,Pastries,Cinnamon Roll,1,2.89,Card,,2.89,December,Friday,19,Female,True,2024-02-01,18-24
ORD10348,C1555,2025-06-29,University Ave,Brewed Coffee,Drip Coffee,2,3.53,Card,,7.06,June,Sunday,44,Not specified,True,2024-04-08,35-44
ORD10349,C1562,2025-02-04,Downtown,Brewed Coffee,Drip Coffee,1,4.23,Card,3.0,4.23,February,Tuesday,43,Not specified,False,2025-02-12,35-44
ORD10350,C1084,2025-12-04,Riverside,Tea,Chai Latte,1,3.43,Card,,3.43,December,Thursday,50,Non-binary,True,2025-08-08,45-54
