order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating
ORD10284,C1391,2025-05-07,Riverside,Espresso Drinks,Flat White,1,3.96,Mobile Pay,
ORD10285,C1166,2025-01-06,University Ave,Brewed Coffee,Cold Brew,3,2.81,Card,4.0
ORD10286,C1443,2025-01-27,University Ave,Food,Bagel,1,8.42,Mobile Pay,
ORD10287,C1587,2025-12-04,University Ave,Food,Bagel,2,8.09,Card,
ORD10288,C1222,2025-08-09,Riverside,Espresso Drinks,Latte,2,4.87,Mobile Pay,
ORD10289,C1618,2025-04-07,University Ave,Pastries,Croissant,2,3.22,Card,4.0
ORD10290,C1115,2025-04-05,Downtown,Tea,Herbal Tea,2,3.87,Card,4.0
ORD10291,C1126,2025-01-15,University Ave,Tea,Chai Latte,2,3.73,Card,
ORD10292,C1611,2025-12-10,University Ave,Espresso Drinks,Latte,1,5.43,Gift Card,
ORD10293,C1266,2025-02-09,Riverside,Brewed Coffee,Cold Brew,2,3.8,Card,4.0
ORD10294,C1368,2025-10-04,Riverside,Espresso Drinks,Flat White,1,5.26,Card,5.0
ORD10295,C1353,2025-03-29,Riverside,Brewed Coffee,Pour Over,1,4.23,Gift Card,5.0
ORD10296,C1392,2025-05-03,riverside,Espresso Drinks,Cappuccino,2,4.0,Card,
ORD10297,C1375,2025-04-10,Downtown,Espresso Drinks,Flat White,3,3.84,Gift Card,
ORD10298,C1477,2025-10-28,University Ave,Pastries,Croissant,1,3.7,Card,
ORD10299,C1454,2025-01-12,University Ave,Pastries,Cinnamon Roll,1,3.29,Card,2.0
ORD10300,C1604,2025-05-09,Downtown,Food,Bagel,1,7.45,Cash,4.0
ORD10301,C1231,2025-04-12,University Ave,Espresso Drinks,Latte,1,4.86,Card,
ORD10302,C1442,2025-04-10,riverside,Tea,Green Tea,3,3.39,Mobile Pay,5.0
ORD10303,C1166,2025-03-12, Riverside ,Food,Breakfast Sandwich,3,7.16,Card,
ORD10304,C1597,2025-11-29,Riverside,Pastries,Muffin,2,3.88,Mobile Pay,
ORD10305,C1634,2025-05-18,University Ave,Tea,Chai Latte,2,3.63,Card,
ORD10306,C1073,2025-06-02,Downtown,Brewed Coffee,Pour Over,1,3.75,Cash,
ORD10307,C1405,2025-05-21,Riverside,Espresso Drinks,Americano,1,4.16,Card,
ORD10308,C1465,2025-12-23,Downtown,Tea,Green Tea,1,4.25,Card,4.0
ORD10309,C1624,2025-05-04,Riverside,Brewed Coffee,Pour Over,2,3.93,Card,3.0
ORD10310,C1101,2025-05-05,University Ave,Tea,Chai Latte,1,4.16,Cash,
ORD10311,C1150,2025-04-30,Riverside,Espresso Drinks,Flat White,1,5.67,Card,
ORD10312,C1324,2025-04-30,Downtown,Brewed Coffee,Cold Brew,1,4.0,Card,4.0
ORD10313,C1089,2025-02-02,Riverside,Espresso Drinks,Latte,1,5.41,Card,4.0
ORD10314,C1533,2025-08-08,Riverside,Espresso Drinks,Cappuccino,1,5.2,Cash,
ORD10315,C1633,2025-01-10,Riverside,Tea,Green Tea,1,3.5,Card,
ORD10316,C1638,2025-03-24,University Ave,Brewed Coffee,Pour Over,2,3.37,Card,4.0
ORD10317,C1005,2025-03-15,Downtown,Espresso Drinks,Americano,1,5.25,Gift Card,5.0
ORD10318,C1194,2025-04-17,Downtown,Espresso Drinks,Cappuccino,3,4.84,Card,
ORD10319,C1133,2025-10-03,Downtown,Food,Avocado Toast,3,6.93,Card,3.0
ORD10320,C1623,2025-08-07,Riverside,Espresso Drinks,Latte,1,5.41,Mobile Pay,3.0
ORD10321,C1445,2025-12-27,Downtown,Pastries,Croissant,2,2.6,Cash,4.0
ORD10322,C1480,2025-05-08,Riverside,Pastries,Croissant,1,2.84,Mobile Pay,
ORD10323,C1438,2025-12-04,Riverside,Food,Bagel,1,7.15,Card,
ORD10324,C1165,2025-01-17,Riverside,Pastries,Scone,1,3.63,Card,
ORD10325,C1543,2025-07-03,Downtown,Food,Breakfast Sandwich,2,6.84,Mobile Pay,
ORD10326,C1002,2025-10-18,Riverside,Pastries,Scone,3,3.68,Gift Card,4.0
ORD10327,C1638,2025-07-13,Downtown,Pastries,Cinnamon Roll,3,3.77,Card,4.0
ORD10328,C1425,2025-12-06,University Ave,Espresso Drinks,Flat White,1,4.31,Mobile Pay,4.0
ORD10329,C1060,2025-04-25,Downtown,Food,Avocado Toast,2,7.79,Cash,
ORD10330,C1259,2025-01-13,University Ave,Espresso Drinks,Espresso Shot,2,4.37,Card,3.0
ORD10331,C1496,2025-10-09,Downtown,Pastries,Cinnamon Roll,3,2.9,Gift Card,5.0
ORD10332,C1352,2025-01-25, Riverside ,Food,Avocado Toast,1,6.67,Mobile Pay,
ORD10333,C1426,2025-10-06,Downtown,Brewed Coffee,Drip Coffee,2,2.79,Card,
ORD10334,C1524,2025-09-24,Downtown,Espresso Drinks,Flat White,2,4.85,Cash,4.0
ORD10335,C1537,2025-11-04,Downtown,Food,Bagel,1,8.24,Mobile Pay,
ORD10336,C1597,2025-06-24,University Ave,Espresso Drinks,Latte,3,5.11,Cash,
ORD10337,C1389,2025-11-22,Riverside,Brewed Coffee,Drip Coffee,3,3.59,Card,3.0
ORD10338,C1158,2025-03-03,University Ave,Brewed Coffee,Cold Brew,1,3.98,Mobile Pay,
ORD10339,C1088,2025-06-08,Downtown,Food,Breakfast Sandwich,2,6.27,Card,
ORD10340,C1186,2025-02-14,University Ave,Espresso Drinks,Cappuccino,2,5.24,Mobile Pay,4.0
ORD10341,C1327,2025-10-07,Riverside,Pastries,Cinnamon Roll,1,4.25,Card,4.0
ORD10342,C1112,2025-09-17,Downtown,Espresso Drinks,Cappuccino,2,4.66,Cash,
ORD10343,C1583,2025-10-21,University Ave,Brewed Coffee,Pour Over,1,3.68,Mobile Pay,
ORD10344,C1344,2025-10-06,Downtown,Espresso Drinks,Flat White,1,4.72,Card,
ORD10345,C1284,2025-04-23,University Ave,Tea,Herbal Tea,2,4.05,Gift Card,3.0
ORD10346,C1418,2025-01-25,Downtown,Pastries,Muffin,2,3.79,Card,3.0
ORD10347,C1169,2025-12-05,Riverside,Pastries,Cinnamon Roll,1,2.89,Card,
ORD10348,C1555,2025-06-29,University Ave,Brewed Coffee,Drip Coffee,2,3.53,Card,
ORD10349,C1562,2025-02-04,Downtown,Brewed Coffee,Drip Coffee,1,4.23,Card,3.0
ORD10350,C1084,2025-12-04,Riverside,Tea,Chai Latte,1,3.43,Card,
ORD10351,C1209,2025-12-28,Riverside,Brewed Coffee,Drip Coffee,1,4.24,Card,3.0
ORD10352,C1190,2025-06-12,University Ave,Espresso Drinks,Americano,1,5.72,Mobile Pay,4.0
ORD10353,C1227,2025-10-08,Riverside,Espresso Drinks,Cappuccino,2,5.3,Card,
ORD10354,C1058,2025-01-14,Riverside,Espresso Drinks,Flat White,1,3.82,Card,
ORD10355,C1007,2025-02-03,Downtown,Brewed Coffee,Cold Brew,1,3.47,Card,
ORD10356,C1399,2025-04-11,Downtown,Pastries,Scone,1,2.61,Card,4.0
ORD10357,C1465,2025-08-27,Riverside,Pastries,Muffin,2,3.22,Card,
ORD10358,C1013,2025-02-18,Downtown,Brewed Coffee,Cold Brew,3,3.56,Card,3.0
ORD10359,C1496,2025-01-13,Downtown,Pastries,Cinnamon Roll,2,4.06,Mobile Pay,
ORD10360,C1522,2025-09-01,University Ave,Espresso Drinks,Espresso Shot,3,4.29,Card,
ORD10361,C1154,2025-10-08,Riverside,Brewed Coffee,Pour Over,1,4.23,Gift Card,3.0
ORD10362,C1320,2025-09-27,Riverside,Espresso Drinks,Espresso Shot,2,5.35,Gift Card,
ORD10363,C1291,2025-10-18,Riverside,Espresso Drinks,Cappuccino,2,5.07,Card,4.0
ORD10364,C1375,2025-10-20,riverside,Brewed Coffee,Cold Brew,2,3.36,Card,4.0
ORD10365,C1390,2025-08-08,Riverside,Espresso Drinks,Latte,2,5.57,Gift Card,5.0
ORD10366,C1229,2025-07-09,University Ave,Pastries,Muffin,1,3.78,Cash,4.0
ORD10367,C1504,2025-11-08,Riverside,Food,Avocado Toast,1,7.2,Card,
ORD10368,C1368,2025-05-07,University Ave,Espresso Drinks,Espresso Shot,2,4.11,Mobile Pay,4.0
ORD10369,C1451,2025-02-05,Riverside,Pastries,Croissant,3,3.69,Card,5.0
ORD10370,C1007,2025-10-01,Downtown,Espresso Drinks,Flat White,2,4.52,Card,
ORD10371,C1139,2025-04-11,Downtown,Tea,Herbal Tea,2,4.41,Cash,3.0
ORD10372,C1392,2025-12-23,Riverside,Pastries,Croissant,1,2.81,Mobile Pay,4.0
ORD10373,C1609,2025-05-31,Downtown,Pastries,Croissant,2,2.74,Card,
ORD10374,C1566,2025-11-07,Downtown,Food,Breakfast Sandwich,1,7.94,Card,
ORD10375,C1509,2025-01-16,Downtown,Brewed Coffee,Drip Coffee,2,3.4,Cash,4.0
ORD10376,C1308,2025-08-28,University Ave,Espresso Drinks,Americano,1,4.63,Card,3.0
ORD10377,C1223,2025-06-13,Downtown,Espresso Drinks,Americano,3,5.37,Gift Card,
ORD10378,C1090,2025-06-18,Downtown,Pastries,Croissant,3,3.4,Card,
ORD10379,C1510,2025-04-07,Downtown,Food,Bagel,1,7.36,Card,
ORD10380,C1176,2025-12-20,Riverside,Espresso Drinks,Espresso Shot,1,4.76,Card,4.0
ORD10381,C1108,2025-05-23,Downtown,Espresso Drinks,Espresso Shot,1,3.81,Mobile Pay,3.0
ORD10382,C1613,2025-11-06,Riverside,Pastries,Cinnamon Roll,2,4.26,Card,
ORD10383,C1182,2025-06-04,Riverside,Food,Breakfast Sandwich,3,6.24,Mobile Pay,
ORD10384,C1430,2025-01-18,Riverside,Espresso Drinks,Latte,3,5.14,Card,5.0
ORD10385,C1356,2025-11-17,University Ave,Tea,Chai Latte,1,3.7,Mobile Pay,4.0
ORD10386,C1130,2025-03-09,University Ave,Pastries,Scone,3,3.3,Card,
ORD10387,C1015,2025-04-09,University Ave,Brewed Coffee,Pour Over,1,2.92,Card,
ORD10388,C1307,2025-11-10,Downtown,Food,Breakfast Sandwich,2,8.01,Cash,3.0
ORD10389,C1255,2025-11-22,University Ave,Espresso Drinks,Americano,3,5.46,Mobile Pay,
ORD10390,C1214,2025-11-30,Riverside,Espresso Drinks,Americano,2,4.39,Cash,3.0
ORD10391,C1140,2025-06-05,downtown,Espresso Drinks,Espresso Shot,1,4.47,Card,4.0
ORD10392,C1017,2025-10-03,Riverside,Tea,Green Tea,1,3.58,Card,1.0
ORD10393,C1351,2025-04-30,University Ave,Espresso Drinks,Flat White,2,4.71,Card,4.0
ORD10394,C1591,2025-09-27, University Ave ,Espresso Drinks,Cappuccino,2,4.7,Mobile Pay,4.0
ORD10395,C1323,2025-07-02,Riverside,Food,Bagel,3,7.33,Card,3.0
ORD10396,C1022,2025-01-19,University Ave,Brewed Coffee,Drip Coffee,1,3.79,Card,
ORD10397,C1381,2025-06-02,University Ave,Espresso Drinks,Latte,2,3.85,Card,
ORD10398,C1248,2025-06-20,Riverside,Food,Avocado Toast,2,6.72,Card,4.0
ORD10399,C1305,2025-04-04,Riverside,Brewed Coffee,Cold Brew,1,3.67,Card,3.0
ORD10400,C1270,2025-05-17,Downtown,Food,Breakfast Sandwich,3,6.78,Card,
ORD10401,C1648,2025-07-02,University Ave,Pastries,Croissant,3,3.82,Card,
ORD10402,C1413,2025-01-19,riverside,Espresso Drinks,Cappuccino,1,4.24,Card,
ORD10403,C1367,2025-02-25,downtown,Pastries,Cinnamon Roll,2,4.39,Card,
ORD10404,C1072,2025-10-07,University Ave,Food,Breakfast Sandwich,3,6.5,Mobile Pay,
ORD10405,C1645,2025-05-09, University Ave ,Food,Breakfast Sandwich,2,7.29,Cash,
ORD10406,C1158,2025-08-10,Downtown,Pastries,Muffin,1,2.56,Card,3.0
ORD10407,C1512,2025-07-25,Riverside,Espresso Drinks,Cappuccino,2,5.41,Cash,
ORD10408,C1232,2025-07-20,University Ave,Brewed Coffee,Cold Brew,2,2.92,Mobile Pay,
ORD10409,C1279,2025-05-31,University Ave,Food,Breakfast Sandwich,3,7.3,Card,4.0
ORD10410,C1116,2025-06-25,Downtown,Food,Breakfast Sandwich,2,5.81,Cash,2.0
ORD10411,C1617,2025-10-27,Downtown,Espresso Drinks,Flat White,1,5.48,Card,5.0
ORD10412,C1084,2025-12-18,Downtown,Pastries,Scone,3,3.43,Cash,
ORD10413,C1239,2025-04-04,Riverside,Espresso Drinks,Espresso Shot,2,4.26,Card,4.0
ORD10414,C1082,2025-09-01,University Ave,Espresso Drinks,Latte,1,5.11,Card,3.0
ORD10415,C1088,2025-12-19,Riverside,Espresso Drinks,Flat White,1,4.98,Mobile Pay,
ORD10416,C1117,2025-01-03,downtown,Pastries,Croissant,1,4.17,Card,4.0
ORD10417,C1130,2025-10-13,Riverside,Espresso Drinks,Espresso Shot,2,5.12,Card,
ORD10418,C1100,2025-06-30,Riverside,Brewed Coffee,Cold Brew,1,3.8,Cash,
ORD10419,C1495,2025-12-19,Riverside,Food,Avocado Toast,2,6.02,Card,
ORD10420,C1630,2025-07-30,University Ave,Brewed Coffee,Cold Brew,2,3.98,Cash,1.0
ORD10421,C1334,2025-11-02,Downtown,Pastries,Croissant,2,3.84,Mobile Pay,
ORD10422,C1423,2025-03-02,Riverside,Tea,Green Tea,2,4.22,Card,5.0
ORD10423,C1318,2025-02-21,University Ave,Brewed Coffee,Pour Over,1,3.54,Mobile Pay,
ORD10424,C1185,2025-12-04,University Ave,Espresso Drinks,Espresso Shot,1,5.13,Card,4.0
ORD10425,C1286,2025-07-11,Riverside,Espresso Drinks,Americano,2,4.79,Card,4.0
ORD10426,C1258,2025-07-23,Riverside,Brewed Coffee,Drip Coffee,1,4.16,Mobile Pay,
ORD10427,C1160,2025-03-03,Downtown,Espresso Drinks,Espresso Shot,2,5.7,Gift Card,
ORD10428,C1646,2025-03-24,Riverside,Brewed Coffee,Drip Coffee,2,2.9,Gift Card,
ORD10429,C1146,2025-10-25,University Ave,Espresso Drinks,Flat White,2,5.68,Card,3.0
ORD10430,C1053,2025-04-21,University Ave,Food,Avocado Toast,2,5.98,Card,
ORD10431,C1257,2025-08-01,University Ave,Espresso Drinks,Americano,2,5.02,Mobile Pay,
ORD10432,C1300,2025-04-26,Downtown,Tea,Herbal Tea,1,3.51,Card,
ORD10433,C1283,2025-04-06,Downtown,Food,Bagel,2,7.03,Card,4.0
ORD10434,C1070,2025-03-02,Riverside,Tea,Chai Latte,1,3.78,Mobile Pay,
ORD10435,C1625,2025-12-05,University Ave,Food,Breakfast Sandwich,1,7.6,Mobile Pay,
ORD10436,C1622,2025-12-09,Downtown,Tea,Herbal Tea,1,3.8,Mobile Pay,3.0
ORD10437,C1067,2025-02-11,Downtown,Espresso Drinks,Americano,2,5.06,Mobile Pay,
ORD10438,C1014,2025-05-09,Downtown,Pastries,Scone,2,2.74,Mobile Pay,
ORD10439,C1033,2025-07-25,Downtown,Pastries,Cinnamon Roll,2,4.05,Mobile Pay,
ORD10440,C1067,2025-05-20,Riverside,Brewed Coffee,Pour Over,1,3.27,Card,3.0
ORD10441,C1315,2025-09-20,Downtown,Espresso Drinks,Americano,3,4.76,Mobile Pay,3.0
ORD10442,C1277,2025-04-05,Downtown,Brewed Coffee,Drip Coffee,1,3.64,Gift Card,4.0
ORD10443,C1006,2025-01-22,University Ave,Pastries,Cinnamon Roll,1,4.08,Card,
ORD10444,C1215,2025-05-03,Downtown,Brewed Coffee,Cold Brew,2,3.19,Card,4.0
ORD10445,C1525,2025-08-06,Riverside,Brewed Coffee,Drip Coffee,2,3.44,Mobile Pay,4.0
ORD10446,C1285,2025-03-07,Riverside,Espresso Drinks,Flat White,2,4.54,Card,4.0
ORD10447,C1605,2025-10-24,University Ave,Food,Avocado Toast,3,7.1,Card,
ORD10448,C1105,2025-01-05,Riverside,Brewed Coffee,Cold Brew,1,2.79,Card,4.0
ORD10449,C1263,2025-01-25,University Ave,Espresso Drinks,Latte,1,4.65,Card,
ORD10450,C1159,2025-07-05,Downtown,Espresso Drinks,Americano,1,3.98,Mobile Pay,5.0
ORD10451,C1042,2025-07-06,University Ave,Tea,Green Tea,2,4.45,Card,
ORD10452,C1394,2025-04-18,Downtown,Pastries,Cinnamon Roll,3,4.11,Card,3.0
ORD10453,C1642,2025-04-05,University Ave,Espresso Drinks,Latte,1,5.74,Card,3.0
ORD10454,C1179,2025-01-26,Riverside,Brewed Coffee,Cold Brew,1,3.96,Cash,
ORD10455,C1374,2025-08-30,University Ave,Food,Avocado Toast,1,7.07,Card,
ORD10456,C1329,2025-05-18,Downtown,Pastries,Cinnamon Roll,3,3.8,Card,
ORD10457,C1189,2025-02-13,University Ave,Pastries,Muffin,2,3.81,Cash,
ORD10458,C1491,2025-05-26,Riverside,Espresso Drinks,Americano,1,5.03,Card,
ORD10459,C1336,2025-12-08,Downtown,Espresso Drinks,Americano,1,4.97,Card,3.0
ORD10460,C1115,2025-04-06,University Ave,Espresso Drinks,Espresso Shot,1,5.13,Card,3.0
ORD10461,C1564,2025-11-22,Downtown,Food,Avocado Toast,1,7.96,Cash,
ORD10462,C1453,2025-04-05,Downtown,Espresso Drinks,Americano,3,4.74,Mobile Pay,4.0
ORD10463,C1591,2025-03-09,University Ave,Espresso Drinks,Americano,1,4.69,Card,3.0
ORD10464,C1337,2025-04-05,Riverside,Pastries,Croissant,1,3.9,Card,
ORD10465,C1253,2025-04-28,Downtown,Tea,Chai Latte,2,3.48,Cash,
ORD10466,C1609,2025-02-13,Downtown,Pastries,Muffin,1,3.81,Card,
ORD10467,C1108,2025-08-02,University Ave,Pastries,Scone,1,3.79,Card,4.0
ORD10468,C1156,2025-05-02,University Ave,Espresso Drinks,Espresso Shot,1,4.9,Cash,3.0
ORD10469,C1594,2025-09-19,University Ave,Pastries,Muffin,3,3.5,Mobile Pay,
ORD10470,C1649,2025-06-28,Downtown,Pastries,Cinnamon Roll,1,3.15,Mobile Pay,
ORD10471,C1069,2025-06-11,Downtown,Food,Avocado Toast,1,8.42,Mobile Pay,
ORD10472,C1138,2025-06-21,Riverside,Espresso Drinks,Espresso Shot,2,4.75,Card,4.0
ORD10473,C1442,2025-02-26,Riverside,Food,Bagel,1,7.96,Card,3.0
ORD10474,C1129,2025-09-17,Downtown,Food,Avocado Toast,1,5.9,Card,
ORD10475,C1529,2025-02-07,Riverside,Brewed Coffee,Cold Brew,1,2.77,Card,
ORD10476,C1564,2025-09-20,Downtown,Food,Bagel,2,5.82,Card,
ORD10477,C1218,2025-12-30,Downtown,Food,Avocado Toast,2,6.52,Card,
ORD10478,C1319,2025-10-06,Downtown,Espresso Drinks,Cappuccino,1,4.64,Mobile Pay,4.0
ORD10479,C1231,2025-06-15,Downtown,Espresso Drinks,Espresso Shot,1,4.06,Mobile Pay,
ORD10480,C1014,2025-04-25,Downtown,Food,Breakfast Sandwich,3,6.01,Card,
ORD10481,C1067,2025-11-14,University Ave,Espresso Drinks,Latte,1,5.6,Mobile Pay,4.0
ORD10482,C1587,2025-04-04,University Ave,Food,Breakfast Sandwich,1,7.0,Mobile Pay,3.0
ORD10483,C1582,2025-06-25,Downtown,Brewed Coffee,Pour Over,2,4.19,Mobile Pay,
ORD10484,C1525,2025-10-08, Downtown ,Espresso Drinks,Flat White,3,5.22,Card,2.0
ORD10485,C1252,2025-12-02,university ave,Brewed Coffee,Drip Coffee,3,2.91,Cash,
ORD10486,C1448,2025-12-02,Riverside,Espresso Drinks,Espresso Shot,1,5.18,Mobile Pay,4.0
ORD10487,C1466,2025-02-01,Riverside,Pastries,Scone,1,2.8,Cash,3.0
ORD10488,C1488,2025-11-23,University Ave,Espresso Drinks,Latte,1,5.7,Card,
ORD10489,C1151,2025-02-11,University Ave,Pastries,Muffin,1,4.22,Card,5.0
ORD10490,C1085,2025-08-01,Riverside,Espresso Drinks,Americano,1,4.2,Card,5.0
ORD10491,C1048,2025-12-05,Downtown,Brewed Coffee,Pour Over,3,3.48,Mobile Pay,3.0
ORD10492,C1449,2025-08-27,Downtown,Espresso Drinks,Cappuccino,1,4.39,Card,
ORD10493,C1536,2025-12-11,Riverside,Brewed Coffee,Pour Over,3,3.26,Cash,
ORD10494,C1589,2025-05-06,Downtown,Brewed Coffee,Pour Over,1,2.91,Cash,
ORD10495,C1243,2025-04-25,Riverside,Espresso Drinks,Flat White,3,4.13,Card,3.0
ORD10496,C1384,2025-04-29,Riverside,Espresso Drinks,Flat White,1,3.84,Card,5.0
ORD10497,C1031,2025-05-10,Downtown,Espresso Drinks,Latte,1,3.75,Cash,3.0
ORD10498,C1582,2025-09-06,riverside,Brewed Coffee,Pour Over,2,3.52,Card,
ORD10499,C1456,2025-06-14,Downtown,Brewed Coffee,Drip Coffee,2,3.79,Cash,4.0
ORD10500,C1399,2025-09-26,Riverside,Pastries,Scone,1,3.22,Mobile Pay,
ORD10501,C1470,2025-06-01,Downtown,Pastries,Scone,1,3.3,Card,
ORD10502,C1495,2025-04-23,Downtown,Pastries,Muffin,3,4.08,Cash,
ORD10503,C1030,2025-03-11,Riverside,Espresso Drinks,Latte,3,4.57,Card,
ORD10504,C1544,2025-07-20,Riverside,Brewed Coffee,Drip Coffee,1,3.08,Card,
ORD10505,C1189,2025-11-24,Downtown,Pastries,Croissant,1,4.19,Gift Card,
ORD10506,C1214,2025-11-09,University Ave,Food,Breakfast Sandwich,1,6.54,Card,3.0
ORD10507,C1324,2025-04-03,University Ave,Brewed Coffee,Drip Coffee,2,3.12,Cash,3.0
ORD10508,C1087,2025-06-23,Downtown,Pastries,Scone,1,4.5,Cash,
ORD10509,C1085,2025-09-14,Riverside,Food,Breakfast Sandwich,1,6.15,Card,
ORD10510,C1252,2025-08-11, Downtown ,Food,Breakfast Sandwich,2,8.29,Mobile Pay,5.0
ORD10511,C1252,2025-01-25,Downtown,Pastries,Muffin,2,3.28,Mobile Pay,2.0
ORD10512,C1433,2025-08-04,University Ave,Espresso Drinks,Cappuccino,1,4.87,Mobile Pay,3.0
ORD10513,C1319,2025-01-15,Riverside,Pastries,Scone,2,2.94,Card,
ORD10514,C1037,2025-02-12,Downtown,Espresso Drinks,Flat White,2,4.24,Mobile Pay,
ORD10515,C1072,2025-08-26,Riverside,Tea,Herbal Tea,1,3.71,Card,
ORD10516,C1342,2025-02-07,University Ave,Brewed Coffee,Pour Over,1,3.41,Cash,5.0
ORD10517,C1369,2025-05-04,Downtown,Brewed Coffee,Pour Over,2,3.05,Card,
ORD10518,C1491,2025-08-03,Downtown,Brewed Coffee,Drip Coffee,1,3.46,Card,
ORD10519,C1201,2025-08-27,Riverside,Espresso Drinks,Flat White,2,4.72,Card,3.0
ORD10520,C1406,2025-06-12,Riverside,Espresso Drinks,Cappuccino,2,4.21,Card,5.0
ORD10521,C1647,2025-02-04,Riverside,Brewed Coffee,Pour Over,1,2.88,Cash,4.0
ORD10522,C1189,2025-10-18,Downtown,Pastries,Croissant,3,4.45,Card,4.0
ORD10523,C1342,2025-12-12,Downtown,Pastries,Croissant,1,2.97,Mobile Pay,4.0
ORD10524,C1178,2025-11-20,Downtown,Brewed Coffee,Cold Brew,1,4.09,Mobile Pay,
ORD10525,C1281,2025-09-30,Riverside,Espresso Drinks,Cappuccino,1,5.74,Card,5.0
ORD10526,C1507,2025-05-27,Downtown,Pastries,Cinnamon Roll,2,2.84,Mobile Pay,4.0
ORD10527,C1429,2025-11-15,Riverside,Espresso Drinks,Cappuccino,1,5.31,Cash,
ORD10528,C1454,2025-06-27,Riverside,Tea,Chai Latte,1,3.28,Card,5.0
ORD10529,C1618,2025-02-19, Riverside ,Espresso Drinks,Espresso Shot,2,5.14,Card,3.0
ORD10530,C1140,2025-11-06,Riverside,Food,Bagel,2,8.03,Mobile Pay,
ORD10531,C1601,2025-04-27,Riverside,Brewed Coffee,Pour Over,3,4.14,Card,
ORD10532,C1597,2025-12-08,university ave,Espresso Drinks,Flat White,3,5.37,Cash,
ORD10533,C1337,2025-05-15,University Ave,Brewed Coffee,Cold Brew,2,3.35,Card,
ORD10534,C1479,2025-11-13,University Ave,Brewed Coffee,Drip Coffee,1,3.4,Card,2.0
ORD10535,C1330,2025-07-15,Downtown,Pastries,Muffin,2,2.96,Card,5.0
ORD10536,C1144,2025-06-20,University Ave,Pastries,Scone,1,4.37,Mobile Pay,
ORD10537,C1514,2025-04-19,Downtown,Pastries,Croissant,1,3.85,Mobile Pay,
ORD10538,C1454,2025-11-01,university ave,Brewed Coffee,Cold Brew,3,3.11,Card,
ORD10539,C1322,2025-01-23,University Ave,Tea,Chai Latte,2,4.59,Mobile Pay,4.0
ORD10540,C1569,2025-06-20,University Ave,Tea,Herbal Tea,1,3.65,Card,4.0
ORD10541,C1208,2025-05-15,Downtown,Espresso Drinks,Flat White,1,5.15,Mobile Pay,5.0
ORD10542,C1140,2025-07-17,Downtown,Tea,Herbal Tea,2,3.4,Card,4.0
ORD10543,C1191,2025-04-03,University Ave,Brewed Coffee,Drip Coffee,1,2.9,Cash,4.0
ORD10544,C1621,2025-08-30,Riverside,Pastries,Scone,2,3.52,Card,4.0
ORD10545,C1567,2025-05-21,Downtown,Brewed Coffee,Drip Coffee,2,4.02,Mobile Pay,
ORD10546,C1007,2025-03-10,University Ave,Brewed Coffee,Cold Brew,2,4.0,Mobile Pay,
ORD10547,C1419,2025-03-13,Riverside,Pastries,Croissant,1,2.57,Gift Card,5.0
ORD10548,C1012,2025-09-11,Riverside,Pastries,Scone,1,4.47,Card,
ORD10549,C1582,2025-04-06,Downtown,Pastries,Scone,1,4.14,Mobile Pay,
ORD10550,C1207,2025-04-22,Riverside,Espresso Drinks,Flat White,1,4.28,Cash,
ORD10551,C1203,2025-08-17,University Ave,Food,Avocado Toast,1,6.38,Card,
ORD10552,C1377,2025-05-01,University Ave,Espresso Drinks,Flat White,1,4.6,Card,4.0
ORD10553,C1196,2025-05-22,Riverside,Brewed Coffee,Pour Over,2,3.12,Card,
ORD10554,C1543,2025-03-30,University Ave,Pastries,Croissant,3,2.87,Gift Card,4.0
ORD10555,C1339,2025-05-06,Downtown,Espresso Drinks,Latte,2,3.87,Card,5.0
ORD10556,C1429,2025-09-10,Riverside,Espresso Drinks,Cappuccino,1,3.95,Card,5.0
ORD10557,C1456,2025-07-14,Downtown,Espresso Drinks,Americano,1,4.31,Card,4.0
ORD10558,C1299,2025-12-30,Downtown,Pastries,Croissant,2,2.74,Mobile Pay,3.0
ORD10559,C1214,2025-10-08,Downtown,Pastries,Croissant,1,4.1,Card,
ORD10560,C1087,2025-01-07,Riverside,Food,Avocado Toast,1,6.67,Mobile Pay,
ORD10561,C1177,2025-05-18,Downtown,Brewed Coffee,Pour Over,1,2.83,Card,4.0
ORD10562,C1326,2025-04-16,University Ave,Brewed Coffee,Drip Coffee,1,3.25,Mobile Pay,4.0
ORD10563,C1151,2025-08-02,University Ave,Espresso Drinks,Latte,2,5.45,Cash,
ORD10564,C1130,2025-04-07,University Ave,Espresso Drinks,Espresso Shot,1,3.8,Card,
ORD10565,C1494,2025-12-18,Downtown,Tea,Green Tea,1,4.32,Mobile Pay,5.0
ORD10566,C1077,2025-04-19,Riverside,Tea,Herbal Tea,2,4.23,Card,
ORD10567,C1521,2025-07-10,Riverside,Food,Breakfast Sandwich,3,7.02,Card,
ORD10568,C1636,2025-02-14,Riverside,Espresso Drinks,Espresso Shot,1,5.07,Gift Card,5.0
ORD10569,C1597,2025-11-28,University Ave,Brewed Coffee,Drip Coffee,1,4.16,Gift Card,5.0
ORD10570,C1398,2025-11-28,Riverside,Food,Avocado Toast,1,5.9,Mobile Pay,5.0
ORD10571,C1141,2025-10-16,Riverside,Brewed Coffee,Drip Coffee,2,4.12,Card,
