order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating,total_amount,month,day_of_week
ORD10231,C1169,2025-05-07,University Ave,Pastries,Cinnamon Roll,2,3.58,Gift Card,2.0,7.16,May,Wednesday
ORD10232,C1588,2025-04-21,Downtown,Pastries,Scone,1,4.17,Cash,,4.17,April,Monday
ORD10233,C1479,2025-09-18,Downtown,Espresso Drinks,Americano,1,4.32,Card,3.0,4.32,September,Thursday
ORD10234,C1649,2025-06-17,University Ave,Tea,Herbal Tea,2,3.9,Card,5.0,7.8,June,Tuesday
ORD10235,C1465,2025-06-19,University Ave,Pastries,Cinnamon Roll,2,3.78,Card,,7.56,June,Thursday
ORD10236,C1348,2025-08-26,Downtown,Brewed Coffee,Drip Coffee,1,3.56,Mobile Pay,,3.56,August,Tuesday
ORD10237,C1392,2025-05-12,Riverside,Espresso Drinks,Americano,3,5.66,Mobile Pay,,16.98,May,Monday
ORD10238,C1642,2025-02-06,Downtown,Brewed Coffee,Pour Over,1,3.47,Mobile Pay,5.0,3.47,February,Thursday
ORD10239,C1251,2025-11-07,Riverside,Pastries,Muffin,1,2.82,Gift Card,5.0,2.82,November,Friday
ORD10240,C1173,2025-01-21,Downtown,Food,Bagel,2,7.0,Mobile Pay,,14.0,January,Tuesday
ORD10241,C1483,2025-07-28,Riverside,Brewed Coffee,Cold Brew,2,4.02,Mobile Pay,,8.04,July,Monday
ORD10242,C1436,2025-04-07,Riverside,Brewed Coffee,Pour Over,1,3.29,Card,,3.29,April,Monday
ORD10243,C1565,2025-03-19,Downtown,Espresso Drinks,Americano,2,5.29,Card,,10.58,March,Wednesday
ORD10244,C1167,2025-01-16,University Ave,Brewed Coffee,Cold Brew,1,3.15,Gift Card,1.0,3.15,January,Thursday
ORD10245,C1534,2025-11-24,Downtown,Brewed Coffee,Drip Coffee,1,2.76,Card,3.0,2.76,November,Monday
ORD10246,C1569,2025-06-06,Downtown,Espresso Drinks,Flat White,2,5.54,Card,5.0,11.08,June,Friday
ORD10247,C1555,2025-05-05,Downtown,Tea,Chai Latte,3,4.67,Card,5.0,14.01,May,Monday
ORD10248,C1348,2025-09-27,Downtown,Espresso Drinks,Flat White,2,4.27,Card,,8.54,September,Saturday
ORD10249,C1238,2025-01-15,University Ave,Tea,Chai Latte,1,4.48,Cash,,4.48,January,Wednesday
ORD10250,C1338,2025-07-25,Downtown,Tea,Herbal Tea,1,4.11,Mobile Pay,,4.11,July,Friday
ORD10251,C1648,2025-06-30,Downtown,Food,Avocado Toast,2,7.93,Card,3.0,15.86,June,Monday
ORD10252,C1118,2025-07-21,University Ave,Espresso Drinks,Espresso Shot,1,3.96,Cash,,3.96,July,Monday
ORD10253,C1482,2025-02-15,University Ave,Brewed Coffee,Cold Brew,2,3.62,Gift Card,2.0,7.24,February,Saturday
ORD10254,C1316,2025-12-13,Downtown,Food,Avocado Toast,1,6.66,Card,4.0,6.66,December,Saturday
ORD10255,C1212,2025-03-28,University Ave,Espresso Drinks,Americano,2,3.83,Card,1.0,7.66,March,Friday
ORD10256,C1505,2025-09-04,University Ave,Tea,Green Tea,2,4.41,Mobile Pay,5.0,8.82,September,Thursday
ORD10257,C1607,2025-09-29,Downtown,Food,Avocado Toast,1,8.23,Gift Card,5.0,8.23,September,Monday
ORD10258,C1428,2025-05-06,Riverside,Pastries,Scone,2,3.25,Card,,6.5,May,Tuesday
ORD10259,C1015,2025-02-17,Downtown,Espresso Drinks,Cappuccino,1,4.92,Card,,4.92,February,Monday
ORD10260,C1644,2025-04-18,Riverside,Brewed Coffee,Cold Brew,2,3.44,Mobile Pay,,6.88,April,Friday
ORD10261,C1331,2025-10-21,Downtown,Espresso Drinks,Espresso Shot,1,4.83,Cash,,4.83,October,Tuesday
ORD10262,C1367,2025-11-26,University Ave,Brewed Coffee,Cold Brew,3,3.65,Card,,10.95,November,Wednesday
ORD10263,C1076,2025-12-08,University Ave,Brewed Coffee,Cold Brew,2,2.89,Cash,5.0,5.78,December,Monday
ORD10264,C1144,2025-03-24,Riverside,Brewed Coffee,Pour Over,3,3.97,Cash,,11.91,March,Monday
ORD10265,C1419,2025-08-09,University Ave,Espresso Drinks,Americano,1,4.45,Card,3.0,4.45,August,Saturday
ORD10266,C1190,2025-02-24,Riverside,Espresso Drinks,Latte,1,5.13,Mobile Pay,,5.13,February,Monday
ORD10267,C1635,2025-09-16,Downtown,Pastries,Scone,1,3.51,Card,5.0,3.51,September,Tuesday
ORD10268,C1295,2025-06-01,University Ave,Brewed Coffee,Pour Over,3,3.5,Mobile Pay,,10.5,June,Sunday
ORD10269,C1155,2025-09-17,University Ave,Espresso Drinks,Latte,1,4.14,Mobile Pay,4.0,4.14,September,Wednesday
ORD10270,C1449,2025-09-07,University Ave,Espresso Drinks,Cappuccino,2,4.93,Mobile Pay,3.0,9.86,September,Sunday
ORD10271,C1086,2025-12-28,University Ave,Brewed Coffee,Pour Over,2,3.23,Cash,,6.46,December,Sunday
ORD10272,C1261,2025-06-27,Downtown,Food,Bagel,1,6.28,Mobile Pay,4.0,6.28,June,Friday
ORD10273,C1445,2025-05-05,Downtown,Pastries,Muffin,1,3.05,Card,,3.05,May,Monday
ORD10274,C1028,2025-07-11,Riverside,Pastries,Scone,1,2.89,Cash,4.0,2.89,July,Friday
ORD10275,C1377,2025-03-01,Riverside,Espresso Drinks,Espresso Shot,1,4.75,Mobile Pay,3.0,4.75,March,Saturday
ORD10276,C1557,2025-02-10,Downtown,Espresso Drinks,Latte,3,4.83,Gift Card,,14.49,February,Monday
ORD10277,C1054,2025-07-08,Downtown,Espresso Drinks,Espresso Shot,2,3.87,Mobile Pay,,7.74,July,Tuesday
ORD10278,C1298,2025-10-28,Downtown,Espresso Drinks,Flat White,3,5.06,Card,3.0,15.18,October,Tuesday
ORD10279,C1249,2025-07-14,University Ave,Tea,Green Tea,3,4.49,Gift Card,,13.47,July,Monday
ORD10280,C1452,2025-10-12,University Ave,Food,Avocado Toast,2,7.45,Card,4.0,14.9,October,Sunday
ORD10281,C1637,2025-03-06,Riverside,Pastries,Croissant,1,3.89,Mobile Pay,,3.89,March,Thursday
ORD10282,C1517,2025-06-13,Riverside,Espresso Drinks,Latte,1,4.21,Mobile Pay,,4.21,June,Friday
ORD10283,C1139,2025-08-12,Riverside,Espresso Drinks,Espresso Shot,3,4.58,Cash,,13.74,August,Tuesday
ORD10284,C1391,2025-05-07,Riverside,Espresso Drinks,Flat White,1,3.96,Mobile Pay,,3.96,May,Wednesday
ORD10285,C1166,2025-01-06,University Ave,Brewed Coffee,Cold Brew,3,2.81,Card,4.0,8.43,January,Monday
ORD10286,C1443,2025-01-27,University Ave,Food,Bagel,1,8.42,Mobile Pay,,8.42,January,Monday
ORD10287,C1587,2025-12-04,University Ave,Food,Bagel,2,8.09,Card,,16.18,December,Thursday
ORD10288,C1222,2025-08-09,Riverside,Espresso Drinks,Latte,2,4.87,Mobile Pay,,9.74,August,Saturday
ORD10289,C1618,2025-04-07,University Ave,Pastries,Croissant,2,3.22,Card,4.0,6.44,April,Monday
ORD10290,C1115,2025-04-05,Downtown,Tea,Herbal Tea,2,3.87,Card,4.0,7.74,April,Saturday
ORD10291,C1126,2025-01-15,University Ave,Tea,Chai Latte,2,3.73,Card,,7.46,January,Wednesday
ORD10292,C1611,2025-12-10,University Ave,Espresso Drinks,Latte,1,5.43,Gift Card,,5.43,December,Wednesday
ORD10293,C1266,2025-02-09,Riverside,Brewed Coffee,Cold Brew,2,3.8,Card,4.0,7.6,February,Sunday
ORD10294,C1368,2025-10-04,Riverside,Espresso Drinks,Flat White,1,5.26,Card,5.0,5.26,October,Saturday
ORD10295,C1353,2025-03-29,Riverside,Brewed Coffee,Pour Over,1,4.23,Gift Card,5.0,4.23,March,Saturday
ORD10296,C1392,2025-05-03,Riverside,Espresso Drinks,Cappuccino,2,4.0,Card,,8.0,May,Saturday
ORD10297,C1375,2025-04-10,Downtown,Espresso Drinks,Flat White,3,3.84,Gift Card,,11.52,April,Thursday
ORD10298,C1477,2025-10-28,University Ave,Pastries,Croissant,1,3.7,Card,,3.7,October,Tuesday
ORD10299,C1454,2025-01-12,University Ave,Pastries,Cinnamon Roll,1,3.29,Card,2.0,3.29,January,Sunday
ORD10300,C1604,2025-05-09,Downtown,Food,Bagel,1,7.45,Cash,4.0,7.45,May,Friday
ORD10301,C1231,2025-04-12,University Ave,Espresso Drinks,Latte,1,4.86,Card,,4.86,April,Saturday
ORD10302,C1442,2025-04-10,Riverside,Tea,Green Tea,3,3.39,Mobile Pay,5.0,10.17,April,Thursday
ORD10303,C1166,2025-03-12,Riverside,Food,Breakfast Sandwich,3,7.16,Card,,21.48,March,Wednesday
ORD10304,C1597,2025-11-29,Riverside,Pastries,Muffin,2,3.88,Mobile Pay,,7.76,November,Saturday
ORD10305,C1634,2025-05-18,University Ave,Tea,Chai Latte,2,3.63,Card,,7.26,May,Sunday
ORD10306,C1073,2025-06-02,Downtown,Brewed Coffee,Pour Over,1,3.75,Cash,,3.75,June,Monday
ORD10307,C1405,2025-05-21,Riverside,Espresso Drinks,Americano,1,4.16,Card,,4.16,May,Wednesday
ORD10308,C1465,2025-12-23,Downtown,Tea,Green Tea,1,4.25,Card,4.0,4.25,December,Tuesday
ORD10309,C1624,2025-05-04,Riverside,Brewed Coffee,Pour Over,2,3.93,Card,3.0,7.86,May,Sunday
ORD10310,C1101,2025-05-05,University Ave,Tea,Chai Latte,1,4.16,Cash,,4.16,May,Monday
ORD10311,C1150,2025-04-30,Riverside,Espresso Drinks,Flat White,1,5.67,Card,,5.67,April,Wednesday
ORD10312,C1324,2025-04-30,Downtown,Brewed Coffee,Cold Brew,1,4.0,Card,4.0,4.0,April,Wednesday
ORD10313,C1089,2025-02-02,Riverside,Espresso Drinks,Latte,1,5.41,Card,4.0,5.41,February,Sunday
ORD10314,C1533,2025-08-08,Riverside,Espresso Drinks,Cappuccino,1,5.2,Cash,,5.2,August,Friday
ORD10315,C1633,2025-01-10,Riverside,Tea,Green Tea,1,3.5,Card,,3.5,January,Friday
ORD10316,C1638,2025-03-24,University Ave,Brewed Coffee,Pour Over,2,3.37,Card,4.0,6.74,March,Monday
ORD10317,C1005,2025-03-15,Downtown,Espresso Drinks,Americano,1,5.25,Gift Card,5.0,5.25,March,Saturday
ORD10318,C1194,2025-04-17,Downtown,Espresso Drinks,Cappuccino,3,4.84,Card,,14.52,April,Thursday
ORD10319,C1133,2025-10-03,Downtown,Food,Avocado Toast,3,6.93,Card,3.0,20.79,October,Friday
ORD10320,C1623,2025-08-07,Riverside,Espresso Drinks,Latte,1,5.41,Mobile Pay,3.0,5.41,August,Thursday
ORD10321,C1445,2025-12-27,Downtown,Pastries,Croissant,2,2.6,Cash,4.0,5.2,December,Saturday
ORD10322,C1480,2025-05-08,Riverside,Pastries,Croissant,1,2.84,Mobile Pay,,2.84,May,Thursday
ORD10323,C1438,2025-12-04,Riverside,Food,Bagel,1,7.15,Card,,7.15,December,Thursday
ORD10324,C1165,2025-01-17,Riverside,Pastries,Scone,1,3.63,Card,,3.63,January,Friday
ORD10325,C1543,2025-07-03,Downtown,Food,Breakfast Sandwich,2,6.84,Mobile Pay,,13.68,July,Thursday
ORD10326,C1002,2025-10-18,Riverside,Pastries,Scone,3,3.68,Gift Card,4.0,11.04,October,Saturday
ORD10327,C1638,2025-07-13,Downtown,Pastries,Cinnamon Roll,3,3.77,Card,4.0,11.31,July,Sunday
ORD10328,C1425,2025-12-06,University Ave,Espresso Drinks,Flat White,1,4.31,Mobile Pay,4.0,4.31,December,Saturday
ORD10329,C1060,2025-04-25,Downtown,Food,Avocado Toast,2,7.79,Cash,,15.58,April,Friday
ORD10330,C1259,2025-01-13,University Ave,Espresso Drinks,Espresso Shot,2,4.37,Card,3.0,8.74,January,Monday
ORD10331,C1496,2025-10-09,Downtown,Pastries,Cinnamon Roll,3,2.9,Gift Card,5.0,8.7,October,Thursday
ORD10332,C1352,2025-01-25,Riverside,Food,Avocado Toast,1,6.67,Mobile Pay,,6.67,January,Saturday
ORD10333,C1426,2025-10-06,Downtown,Brewed Coffee,Drip Coffee,2,2.79,Card,,5.58,October,Monday
ORD10334,C1524,2025-09-24,Downtown,Espresso Drinks,Flat White,2,4.85,Cash,4.0,9.7,September,Wednesday
ORD10335,C1537,2025-11-04,Downtown,Food,Bagel,1,8.24,Mobile Pay,,8.24,November,Tuesday
ORD10336,C1597,2025-06-24,University Ave,Espresso Drinks,Latte,3,5.11,Cash,,15.33,June,Tuesday
ORD10337,C1389,2025-11-22,Riverside,Brewed Coffee,Drip Coffee,3,3.59,Card,3.0,10.77,November,Saturday
ORD10338,C1158,2025-03-03,University Ave,Brewed Coffee,Cold Brew,1,3.98,Mobile Pay,,3.98,March,Monday
ORD10339,C1088,2025-06-08,Downtown,Food,Breakfast Sandwich,2,6.27,Card,,12.54,June,Sunday
ORD10340,C1186,2025-02-14,University Ave,Espresso Drinks,Cappuccino,2,5.24,Mobile Pay,4.0,10.48,February,Friday
ORD10341,C1327,2025-10-07,Riverside,Pastries,Cinnamon Roll,1,4.25,Card,4.0,4.25,October,Tuesday
ORD10342,C1112,2025-09-17,Downtown,Espresso Drinks,Cappuccino,2,4.66,Cash,,9.32,September,Wednesday
ORD10343,C1583,2025-10-21,University Ave,Brewed Coffee,Pour Over,1,3.68,Mobile Pay,,3.68,October,Tuesday
ORD10344,C1344,2025-10-06,Downtown,Espresso Drinks,Flat White,1,4.72,Card,,4.72,October,Monday
ORD10345,C1284,2025-04-23,University Ave,Tea,Herbal Tea,2,4.05,Gift Card,3.0,8.1,April,Wednesday
ORD10346,C1418,2025-01-25,Downtown,Pastries,Muffin,2,3.79,Card,3.0,7.58,January,Saturday
ORD10347,C1169,2025-12-05,Riverside,Pastries,Cinnamon Roll,1,2.89,Card,,2.89,December,Friday
ORD10348,C1555,2025-06-29,University Ave,Brewed Coffee,Drip Coffee,2,3.53,Card,,7.06,June,Sunday
ORD10349,C1562,2025-02-04,Downtown,Brewed Coffee,Drip Coffee,1,4.23,Card,3.0,4.23,February,Tuesday
ORD10350,C1084,2025-12-04,Riverside,Tea,Chai Latte,1,3.43,Card,,3.43,December,Thursday
ORD10351,C1209,2025-12-28,Riverside,Brewed Coffee,Drip Coffee,1,4.24,Card,3.0,4.24,December,Sunday
ORD10352,C1190,2025-06-12,University Ave,Espresso Drinks,Americano,1,5.72,Mobile Pay,4.0,5.72,June,Thursday
ORD10353,C1227,2025-10-08,Riverside,Espresso Drinks,Cappuccino,2,5.3,Card,,10.6,October,Wednesday
ORD10354,C1058,2025-01-14,Riverside,Espresso Drinks,Flat White,1,3.82,Card,,3.82,January,Tuesday
ORD10355,C1007,2025-02-03,Downtown,Brewed Coffee,Cold Brew,1,3.47,Card,,3.47,February,Monday
ORD10356,C1399,2025-04-11,Downtown,Pastries,Scone,1,2.61,Card,4.0,2.61,April,Friday
ORD10357,C1465,2025-08-27,Riverside,Pastries,Muffin,2,3.22,Card,,6.44,August,Wednesday
ORD10358,C1013,2025-02-18,Downtown,Brewed Coffee,Cold Brew,3,3.56,Card,3.0,10.68,February,Tuesday
ORD10359,C1496,2025-01-13,Downtown,Pastries,Cinnamon Roll,2,4.06,Mobile Pay,,8.12,January,Monday
ORD10360,C1522,2025-09-01,University Ave,Espresso Drinks,Espresso Shot,3,4.29,Card,,12.87,September,Monday
ORD10361,C1154,2025-10-08,Riverside,Brewed Coffee,Pour Over,1,4.23,Gift Card,3.0,4.23,October,Wednesday
ORD10362,C1320,2025-09-27,Riverside,Espresso Drinks,Espresso Shot,2,5.35,Gift Card,,10.7,September,Saturday
ORD10363,C1291,2025-10-18,Riverside,Espresso Drinks,Cappuccino,2,5.07,Card,4.0,10.14,October,Saturday
ORD10364,C1375,2025-10-20,Riverside,Brewed Coffee,Cold Brew,2,3.36,Card,4.0,6.72,October,Monday
ORD10365,C1390,2025-08-08,Riverside,Espresso Drinks,Latte,2,5.57,Gift Card,5.0,11.14,August,Friday
ORD10366,C1229,2025-07-09,University Ave,Pastries,Muffin,1,3.78,Cash,4.0,3.78,July,Wednesday
ORD10367,C1504,2025-11-08,Riverside,Food,Avocado Toast,1,7.2,Card,,7.2,November,Saturday
ORD10368,C1368,2025-05-07,University Ave,Espresso Drinks,Espresso Shot,2,4.11,Mobile Pay,4.0,8.22,May,Wednesday
ORD10369,C1451,2025-02-05,Riverside,Pastries,Croissant,3,3.69,Card,5.0,11.07,February,Wednesday
ORD10370,C1007,2025-10-01,Downtown,Espresso Drinks,Flat White,2,4.52,Card,,9.04,October,Wednesday
ORD10371,C1139,2025-04-11,Downtown,Tea,Herbal Tea,2,4.41,Cash,3.0,8.82,April,Friday
ORD10372,C1392,2025-12-23,Riverside,Pastries,Croissant,1,2.81,Mobile Pay,4.0,2.81,December,Tuesday
ORD10373,C1609,2025-05-31,Downtown,Pastries,Croissant,2,2.74,Card,,5.48,May,Saturday
ORD10374,C1566,2025-11-07,Downtown,Food,Breakfast Sandwich,1,7.94,Card,,7.94,November,Friday
ORD10375,C1509,2025-01-16,Downtown,Brewed Coffee,Drip Coffee,2,3.4,Cash,4.0,6.8,January,Thursday
ORD10376,C1308,2025-08-28,University Ave,Espresso Drinks,Americano,1,4.63,Card,3.0,4.63,August,Thursday
ORD10377,C1223,2025-06-13,Downtown,Espresso Drinks,Americano,3,5.37,Gift Card,,16.11,June,Friday
ORD10378,C1090,2025-06-18,Downtown,Pastries,Croissant,3,3.4,Card,,10.2,June,Wednesday
ORD10379,C1510,2025-04-07,Downtown,Food,Bagel,1,7.36,Card,,7.36,April,Monday
ORD10380,C1176,2025-12-20,Riverside,Espresso Drinks,Espresso Shot,1,4.76,Card,4.0,4.76,December,Saturday
ORD10381,C1108,2025-05-23,Downtown,Espresso Drinks,Espresso Shot,1,3.81,Mobile Pay,3.0,3.81,May,Friday
ORD10382,C1613,2025-11-06,Riverside,Pastries,Cinnamon Roll,2,4.26,Card,,8.52,November,Thursday
ORD10383,C1182,2025-06-04,Riverside,Food,Breakfast Sandwich,3,6.24,Mobile Pay,,18.72,June,Wednesday
ORD10384,C1430,2025-01-18,Riverside,Espresso Drinks,Latte,3,5.14,Card,5.0,15.42,January,Saturday
ORD10385,C1356,2025-11-17,University Ave,Tea,Chai Latte,1,3.7,Mobile Pay,4.0,3.7,November,Monday
ORD10386,C1130,2025-03-09,University Ave,Pastries,Scone,3,3.3,Card,,9.9,March,Sunday
ORD10387,C1015,2025-04-09,University Ave,Brewed Coffee,Pour Over,1,2.92,Card,,2.92,April,Wednesday
ORD10388,C1307,2025-11-10,Downtown,Food,Breakfast Sandwich,2,8.01,Cash,3.0,16.02,November,Monday
ORD10389,C1255,2025-11-22,University Ave,Espresso Drinks,Americano,3,5.46,Mobile Pay,,16.38,November,Saturday
ORD10390,C1214,2025-11-30,Riverside,Espresso Drinks,Americano,2,4.39,Cash,3.0,8.78,November,Sunday
ORD10391,C1140,2025-06-05,Downtown,Espresso Drinks,Espresso Shot,1,4.47,Card,4.0,4.47,June,Thursday
ORD10392,C1017,2025-10-03,Riverside,Tea,Green Tea,1,3.58,Card,1.0,3.58,October,Friday
ORD10393,C1351,2025-04-30,University Ave,Espresso Drinks,Flat White,2,4.71,Card,4.0,9.42,April,Wednesday
ORD10394,C1591,2025-09-27,University Ave,Espresso Drinks,Cappuccino,2,4.7,Mobile Pay,4.0,9.4,September,Saturday
ORD10395,C1323,2025-07-02,Riverside,Food,Bagel,3,7.33,Card,3.0,21.99,July,Wednesday
ORD10396,C1022,2025-01-19,University Ave,Brewed Coffee,Drip Coffee,1,3.79,Card,,3.79,January,Sunday
ORD10397,C1381,2025-06-02,University Ave,Espresso Drinks,Latte,2,3.85,Card,,7.7,June,Monday
ORD10398,C1248,2025-06-20,Riverside,Food,Avocado Toast,2,6.72,Card,4.0,13.44,June,Friday
ORD10399,C1305,2025-04-04,Riverside,Brewed Coffee,Cold Brew,1,3.67,Card,3.0,3.67,April,Friday
ORD10400,C1270,2025-05-17,Downtown,Food,Breakfast Sandwich,3,6.78,Card,,20.34,May,Saturday
ORD10401,C1648,2025-07-02,University Ave,Pastries,Croissant,3,3.82,Card,,11.46,July,Wednesday
ORD10402,C1413,2025-01-19,Riverside,Espresso Drinks,Cappuccino,1,4.24,Card,,4.24,January,Sunday
ORD10403,C1367,2025-02-25,Downtown,Pastries,Cinnamon Roll,2,4.39,Card,,8.78,February,Tuesday
ORD10404,C1072,2025-10-07,University Ave,Food,Breakfast Sandwich,3,6.5,Mobile Pay,,19.5,October,Tuesday
ORD10405,C1645,2025-05-09,University Ave,Food,Breakfast Sandwich,2,7.29,Cash,,14.58,May,Friday
ORD10406,C1158,2025-08-10,Downtown,Pastries,Muffin,1,2.56,Card,3.0,2.56,August,Sunday
ORD10407,C1512,2025-07-25,Riverside,Espresso Drinks,Cappuccino,2,5.41,Cash,,10.82,July,Friday
ORD10408,C1232,2025-07-20,University Ave,Brewed Coffee,Cold Brew,2,2.92,Mobile Pay,,5.84,July,Sunday
ORD10409,C1279,2025-05-31,University Ave,Food,Breakfast Sandwich,3,7.3,Card,4.0,21.9,May,Saturday
ORD10410,C1116,2025-06-25,Downtown,Food,Breakfast Sandwich,2,5.81,Cash,2.0,11.62,June,Wednesday
ORD10411,C1617,2025-10-27,Downtown,Espresso Drinks,Flat White,1,5.48,Card,5.0,5.48,October,Monday
ORD10412,C1084,2025-12-18,Downtown,Pastries,Scone,3,3.43,Cash,,10.29,December,Thursday
ORD10413,C1239,2025-04-04,Riverside,Espresso Drinks,Espresso Shot,2,4.26,Card,4.0,8.52,April,Friday
ORD10414,C1082,2025-09-01,University Ave,Espresso Drinks,Latte,1,5.11,Card,3.0,5.11,September,Monday
ORD10415,C1088,2025-12-19,Riverside,Espresso Drinks,Flat White,1,4.98,Mobile Pay,,4.98,December,Friday
ORD10416,C1117,2025-01-03,Downtown,Pastries,Croissant,1,4.17,Card,4.0,4.17,January,Friday
ORD10417,C1130,2025-10-13,Riverside,Espresso Drinks,Espresso Shot,2,5.12,Card,,10.24,October,Monday
ORD10418,C1100,2025-06-30,Riverside,Brewed Coffee,Cold Brew,1,3.8,Cash,,3.8,June,Monday
ORD10419,C1495,2025-12-19,Riverside,Food,Avocado Toast,2,6.02,Card,,12.04,December,Friday
ORD10420,C1630,2025-07-30,University Ave,Brewed Coffee,Cold Brew,2,3.98,Cash,1.0,7.96,July,Wednesday
ORD10421,C1334,2025-11-02,Downtown,Pastries,Croissant,2,3.84,Mobile Pay,,7.68,November,Sunday
ORD10422,C1423,2025-03-02,Riverside,Tea,Green Tea,2,4.22,Card,5.0,8.44,March,Sunday
ORD10423,C1318,2025-02-21,University Ave,Brewed Coffee,Pour Over,1,3.54,Mobile Pay,,3.54,February,Friday
ORD10424,C1185,2025-12-04,University Ave,Espresso Drinks,Espresso Shot,1,5.13,Card,4.0,5.13,December,Thursday
ORD10425,C1286,2025-07-11,Riverside,Espresso Drinks,Americano,2,4.79,Card,4.0,9.58,July,Friday
ORD10426,C1258,2025-07-23,Riverside,Brewed Coffee,Drip Coffee,1,4.16,Mobile Pay,,4.16,July,Wednesday
ORD10427,C1160,2025-03-03,Downtown,Espresso Drinks,Espresso Shot,2,5.7,Gift Card,,11.4,March,Monday
ORD10428,C1646,2025-03-24,Riverside,Brewed Coffee,Drip Coffee,2,2.9,Gift Card,,5.8,March,Monday
ORD10429,C1146,2025-10-25,University Ave,Espresso Drinks,Flat White,2,5.68,Card,3.0,11.36,October,Saturday
ORD10430,C1053,2025-04-21,University Ave,Food,Avocado Toast,2,5.98,Card,,11.96,April,Monday
ORD10431,C1257,2025-08-01,University Ave,Espresso Drinks,Americano,2,5.02,Mobile Pay,,10.04,August,Friday
ORD10432,C1300,2025-04-26,Downtown,Tea,Herbal Tea,1,3.51,Card,,3.51,April,Saturday
ORD10433,C1283,2025-04-06,Downtown,Food,Bagel,2,7.03,Card,4.0,14.06,April,Sunday
ORD10434,C1070,2025-03-02,Riverside,Tea,Chai Latte,1,3.78,Mobile Pay,,3.78,March,Sunday
ORD10435,C1625,2025-12-05,University Ave,Food,Breakfast Sandwich,1,7.6,Mobile Pay,,7.6,December,Friday
ORD10436,C1622,2025-12-09,Downtown,Tea,Herbal Tea,1,3.8,Mobile Pay,3.0,3.8,December,Tuesday
ORD10437,C1067,2025-02-11,Downtown,Espresso Drinks,Americano,2,5.06,Mobile Pay,,10.12,February,Tuesday
ORD10438,C1014,2025-05-09,Downtown,Pastries,Scone,2,2.74,Mobile Pay,,5.48,May,Friday
ORD10439,C1033,2025-07-25,Downtown,Pastries,Cinnamon Roll,2,4.05,Mobile Pay,,8.1,July,Friday
ORD10440,C1067,2025-05-20,Riverside,Brewed Coffee,Pour Over,1,3.27,Card,3.0,3.27,May,Tuesday
ORD10441,C1315,2025-09-20,Downtown,Espresso Drinks,Americano,3,4.76,Mobile Pay,3.0,14.28,September,Saturday
ORD10442,C1277,2025-04-05,Downtown,Brewed Coffee,Drip Coffee,1,3.64,Gift Card,4.0,3.64,April,Saturday
ORD10443,C1006,2025-01-22,University Ave,Pastries,Cinnamon Roll,1,4.08,Card,,4.08,January,Wednesday
ORD10444,C1215,2025-05-03,Downtown,Brewed Coffee,Cold Brew,2,3.19,Card,4.0,6.38,May,Saturday
ORD10445,C1525,2025-08-06,Riverside,Brewed Coffee,Drip Coffee,2,3.44,Mobile Pay,4.0,6.88,August,Wednesday
ORD10446,C1285,2025-03-07,Riverside,Espresso Drinks,Flat White,2,4.54,Card,4.0,9.08,March,Friday
ORD10447,C1605,2025-10-24,University Ave,Food,Avocado Toast,3,7.1,Card,,21.3,October,Friday
ORD10448,C1105,2025-01-05,Riverside,Brewed Coffee,Cold Brew,1,2.79,Card,4.0,2.79,January,Sunday
ORD10449,C1263,2025-01-25,University Ave,Espresso Drinks,Latte,1,4.65,Card,,4.65,January,Saturday
ORD10450,C1159,2025-07-05,Downtown,Espresso Drinks,Americano,1,3.98,Mobile Pay,5.0,3.98,July,Saturday
ORD10451,C1042,2025-07-06,University Ave,Tea,Green Tea,2,4.45,Card,,8.9,July,Sunday
ORD10452,C1394,2025-04-18,Downtown,Pastries,Cinnamon Roll,3,4.11,Card,3.0,12.33,April,Friday
ORD10453,C1642,2025-04-05,University Ave,Espresso Drinks,Latte,1,5.74,Card,3.0,5.74,April,Saturday
ORD10454,C1179,2025-01-26,Riverside,Brewed Coffee,Cold Brew,1,3.96,Cash,,3.96,January,Sunday
ORD10455,C1374,2025-08-30,University Ave,Food,Avocado Toast,1,7.07,Card,,7.07,August,Saturday
ORD10456,C1329,2025-05-18,Downtown,Pastries,Cinnamon Roll,3,3.8,Card,,11.4,May,Sunday
ORD10457,C1189,2025-02-13,University Ave,Pastries,Muffin,2,3.81,Cash,,7.62,February,Thursday
ORD10458,C1491,2025-05-26,Riverside,Espresso Drinks,Americano,1,5.03,Card,,5.03,May,Monday
ORD10459,C1336,2025-12-08,Downtown,Espresso Drinks,Americano,1,4.97,Card,3.0,4.97,December,Monday
ORD10460,C1115,2025-04-06,University Ave,Espresso Drinks,Espresso Shot,1,5.13,Card,3.0,5.13,April,Sunday
ORD10461,C1564,2025-11-22,Downtown,Food,Avocado Toast,1,7.96,Cash,,7.96,November,Saturday
ORD10462,C1453,2025-04-05,Downtown,Espresso Drinks,Americano,3,4.74,Mobile Pay,4.0,14.22,April,Saturday
ORD10463,C1591,2025-03-09,University Ave,Espresso Drinks,Americano,1,4.69,Card,3.0,4.69,March,Sunday
ORD10464,C1337,2025-04-05,Riverside,Pastries,Croissant,1,3.9,Card,,3.9,April,Saturday
ORD10465,C1253,2025-04-28,Downtown,Tea,Chai Latte,2,3.48,Cash,,6.96,April,Monday
